OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_4835	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5046	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5418	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria	Unassigned
ASV_6022	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3520	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3749	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_3807	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Unassigned	Unassigned
ASV_4021	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4130	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Unassigned	Unassigned
ASV_4335	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Unassigned	Unassigned	Unassigned
ASV_4719	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	Unassigned
ASV_4765	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_4852	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4978	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4997	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Unassigned	Unassigned
ASV_5401	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5463	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora_pyriformis_SH1547402.08FU
ASV_5540	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_5763	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_6034	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_6096	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_2784	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_3109	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Cistella_albidolutea_SH1545870.08FU
ASV_3272	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Unassigned	Unassigned
ASV_3284	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_gerdemannii_SH1520503.08FU
ASV_3596	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	Unassigned
ASV_3829	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3930	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Unassigned
ASV_4052	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4661	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_4697	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Unassigned	Unassigned
ASV_4877	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4989	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5009	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Unassigned	Unassigned	Unassigned
ASV_5113	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5420	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Unassigned	Unassigned	Unassigned
ASV_5493	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
ASV_5516	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Coniosporium	Unassigned
ASV_5529	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Unassigned	Unassigned	Unassigned
ASV_5927	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Unassigned	Unassigned
ASV_6143	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2455	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2907	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV_3271	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	Unassigned
ASV_3820	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Unassigned	Unassigned	Unassigned
ASV_4559	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	Dactylella_tenuis_SH1506478.08FU
ASV_4709	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_4747	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina_SH1650285.08FU
ASV_5067	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_5204	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Sakaguchia	Unassigned
ASV_5240	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Unassigned	Unassigned
ASV_5363	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_flavus_SH1653942.08FU
ASV_5414	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Unassigned
ASV_5788	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Unassigned
ASV_2810	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3173	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Unassigned
ASV_3319	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unassigned	Unassigned
ASV_3389	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Unassigned	Unassigned	Unassigned
ASV_3460	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	Unassigned
ASV_3526	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3562	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	Tolypocladium_cylindrosporum_SH2105495.08FU
ASV_3702	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3922	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Unassigned	Unassigned
ASV_4080	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Unassigned
ASV_4305	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor_hiemalis_SH1584791.08FU
ASV_4505	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4568	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	Lindgomyces_apiculatus_SH1552387.08FU
ASV_4575	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4822	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Unassigned
ASV_5015	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5292	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Unassigned
ASV_5680	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_5798	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_6040	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	Monocillium_griseo-ochraceum_SH1560523.08FU
ASV_6086	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_6331	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2949	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_3040	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	Unassigned
ASV_3243	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV_3303	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Oculimacula	Unassigned
ASV_3615	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_3653	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3800	Fungi	Ascomycota	Sordariomycetes	Microascales	Unassigned	Unassigned	Unassigned
ASV_4127	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4324	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4350	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4740	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Unassigned	Unassigned
ASV_4848	Fungi	Basidiomycota	Agaricomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5017	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5023	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	Unassigned
ASV_5130	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5217	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5283	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5536	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_5545	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Unassigned	Unassigned
ASV_5564	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV_5809	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2398	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_2912	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Unassigned
ASV_3024	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Unassigned	Unassigned
ASV_3513	Fungi	Ascomycota	Sordariomycetes	Xylariales	Unassigned	Unassigned	Unassigned
ASV_3678	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Unassigned
ASV_4128	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_4231	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4292	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Unassigned	Unassigned
ASV_4314	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Heteroconium	Unassigned
ASV_4594	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Unassigned	Unassigned
ASV_4603	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	Coprinus_phaeopunctatus_SH1566184.08FU
ASV_4656	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5550	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5683	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Unassigned	Unassigned	Unassigned
ASV_3806	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Botryotrichum	Botryotrichum_spirotrichum_SH1800595.08FU
ASV_3951	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Unassigned	Unassigned
ASV_4095	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	Unassigned
ASV_4126	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_4263	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	Unassigned
ASV_4265	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5068	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
ASV_5112	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	Unassigned
ASV_5191	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthaceae	Diaporthe	Diaporthe_longicolla_SH1704085.08FU
ASV_5446	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5616	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Unassigned	Unassigned	Unassigned
ASV_5874	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5877	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5924	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Unassigned
ASV_6133	Fungi	Ascomycota	Eurotiomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_6330	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Unassigned
ASV_2909	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Unassigned
ASV_3674	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolaceae	Basidiobolus	Unassigned
ASV_3688	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3703	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Unassigned	Unassigned	Unassigned
ASV_3840	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia_polymorpha_SH1642176.08FU
ASV_3850	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia_symphycarpia_SH1611928.08FU
ASV_4010	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4163	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_4415	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
ASV_4453	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	Coprinellus_sclerocystidiosus_SH1870394.08FU
ASV_4592	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_4711	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4903	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4971	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_5027	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5106	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5397	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	Tubaria_minutalis_SH1647181.08FU
ASV_5410	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5459	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5555	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5833	Fungi	Ascomycota	Dothideomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5949	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_6051	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	Endocarpon_unifoliatum_SH1574618.08FU
ASV_6339	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Massariosphaeria	Massariosphaeria_roumeguerei_SH1654438.08FU
ASV_6427	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	Schizothecium_carpinicola_SH1615620.08FU
ASV_3630	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_heteroderae_SH1246924.08FU
ASV_3761	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4018	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Unassigned	Unassigned
ASV_4088	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys_miodochialis_SH1522827.08FU
ASV_4110	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_guttulifer_SH1649740.08FU
ASV_4142	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Unassigned	Unassigned
ASV_4198	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Clarireedia	Clarireedia_bennettii_SH1640859.08FU
ASV_4366	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4370	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Unassigned
ASV_4427	Fungi	Basidiomycota	Ustilaginomycetes	Ustilaginales	Ustilaginaceae	Tranzscheliella	Tranzscheliella_williamsii_SH1539473.08FU
ASV_4494	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	Unassigned
ASV_4606	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tricharina	Unassigned
ASV_4617	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4919	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe	Unassigned
ASV_5021	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Unassigned
ASV_5166	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	Unassigned
ASV_5394	Fungi	Ascomycota	Orbiliomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5413	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5667	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5684	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_2900	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum_hungaricum_SH1619647.08FU
ASV_3529	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3789	Fungi	Ascomycota	Eurotiomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3790	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4019	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_4117	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4227	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4375	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4761	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4840	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
ASV_4914	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5251	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Sphaerulina	Unassigned
ASV_5646	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5868	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitocella	Clitocella_popinalis_SH1612339.08FU
ASV_6327	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3304	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	Saitozyma_paraflava_SH1565597.08FU
ASV_3403	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	Unassigned
ASV_3769	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Penicillium_tubakianum_SH1164466.08FU
ASV_4046	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4510	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Unassigned	Unassigned
ASV_4688	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4736	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Unassigned	Unassigned
ASV_4809	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_antarctica_SH1650287.08FU
ASV_5093	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Cistella_albidolutea_SH1545870.08FU
ASV_5141	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Cistella_albidolutea_SH1545870.08FU
ASV_5388	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5395	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Gyoerffyella	Gyoerffyella_entomobryoides_SH1509517.08FU
ASV_5560	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5572	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5640	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Unassigned	Unassigned
ASV_5875	Fungi	Ascomycota	Lecanoromycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5933	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	Geopora_arenicola_SH1637463.08FU
ASV_6110	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3518	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3647	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Unassigned	Unassigned	Unassigned
ASV_3792	Fungi	Ascomycota	Archaeorhizomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3844	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_3954	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_3958	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4089	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_saniosus_SH1517100.08FU
ASV_4123	Fungi	Ascomycota	Leotiomycetes	Helotiales	Unassigned	Unassigned	Unassigned
ASV_4214	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Unassigned	Unassigned
ASV_4223	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	Paramyrothecium_tellicola_SH1561031.08FU
ASV_4611	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4675	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4702	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4880	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_4921	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Unassigned
ASV_5045	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Endocarpon	Endocarpon_crystallinum_SH1574642.08FU
ASV_5049	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5084	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5126	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5479	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Unassigned
ASV_5639	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	Unassigned
ASV_5691	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5702	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_5713	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
ASV_5814	Fungi	Ascomycota	Sordariomycetes	Sordariales	Unassigned	Unassigned	Unassigned
ASV_6054	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV_6365	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Unassigned
ASV_6404	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_acutoconica_SH1529341.08FU
ASV_3510	Fungi	Ascomycota	Sordariomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3618	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3938	Fungi	Ascomycota	Sordariomycetes	Sordariales	Helminthosphaeriaceae	Endophragmiella	Endophragmiella_constricta_SH1156307.08FU
ASV_3971	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Podosphaera	Unassigned
ASV_4054	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
ASV_4100	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4148	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Tubaria	Unassigned
ASV_4243	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Unassigned	Unassigned	Unassigned
ASV_4275	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Cistella	Unassigned
ASV_4459	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Unassigned	Unassigned	Unassigned
