,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q1,0,0.88,0.88,0.98,0.87,0.78,0.9,0.91,0.82,0.78,0.22,0.18,0.85,0.94,0.91,0.8,0.91,0.95,0.02,0.91,0.93,0.84,0.95,0.95,0.92,0.9,0.93,0.8,0.4,0.93,0.87,0.7,0.93,0.88,0.89,0.8,0.85,0.78,0.94,0.97,0.95,0.97,0.94,1,0.9,0.95,0.98,0.99,0.9,0.96,0.97,0.93,0.95,0.98,0.89,0.72,0.97,0.97,0.87,0.86,0.99,0.98,0.84,0.98,0.93,0.91,0.96,0.93,0.69,1,0.71,0.82,0.98,0.92,0.92,0.9,0.97,0.96,0.94,0.96,0.89,0.34,0.79,0.96,0.88,0.91,0.95,0.97,0.91,0.55,0.8,0.92,0.46,0.8,0.8,0.92,0.35,0.82,0.85,0.31,0.76,0.61,0.24,0.9,0.94,0.91,0.59,0.91,0.47,0.88,0.74,0.92,0.73,0.87,0.84,0.91,0.84,0.34,0.84,0.64,0.88,0.91,0.93,0.82,0.5,0.91,0.9,1,0.96,0.91,0.89,0.13,0.94,0.71,0.9,0.81,0.92,0.91,0.8,0.87,0.89,0.81,0.92,0.92,0.93,0.9,0.81
Q10,0.88,0,0.38,0.91,0.98,0.05,0.09,0.86,-0.06,0.94,0.98,0.89,0.9,0.99,0.08,0.99,0.68,0.3,0.95,0.79,0.38,0.61,0.94,0.25,0.99,0.48,0.68,0.82,0.64,0.96,1,0.94,0.7,0.41,0.98,0.97,0.92,0.65,0.81,0.99,0.98,0.53,0.85,1,0.88,0.97,0.98,0.95,0.88,0.13,1,0.97,0.99,1,0.74,0.24,0.99,0.99,0.61,0.59,0.99,0.98,0.59,1,0.58,0.97,1,0.97,0.15,0.98,0.97,0.82,1,0.95,0.58,0.22,0.62,0.99,0.32,0.91,0.77,0.99,0.87,0.42,0.89,0.96,0.84,0.76,0.28,0.9,0.94,0.99,0.83,0.45,0.93,0.98,0.89,0.8,0.97,0.97,0.97,0.71,0.98,0.96,0.91,0.87,0.91,0.87,0.99,0.98,0.94,0.94,0.66,0.8,0.37,0.75,0.58,0.97,0.89,0.96,0.9,0.95,0.91,0.69,-0.4,0.89,0.94,0.92,0.79,0.27,0.87,0.98,0.8,0.9,0.85,0.89,0.32,0.95,0.03,0.94,0.98,0.97,0.71,0.99,0.99,0.99,0.14
Q100,0.88,0.38,0,-0.07,-0.11,-0.33,0.37,-0.3,0.01,0.73,0.84,0.93,-0.1,0.79,-0.07,0.66,0.24,0.22,0.68,-0.04,0.05,0.6,0.95,0.38,0.82,0.26,0.17,0.51,0.53,0.78,0.9,0.53,0.3,0.38,0.78,0.79,0.74,-0.05,0.47,0.74,0.86,-0.08,0.47,0.87,0.86,-0.52,0.55,0.62,0.61,0.08,0.91,0.65,0.91,0.96,0.49,0.1,0.71,0.81,0.43,0.41,0.92,0.27,0.44,0.95,0.48,0.64,0.89,0.9,-0.23,0.65,0.78,0.63,0.99,0.61,0.36,0.5,0.23,0.91,0.4,-0.19,0.48,0.93,0.87,0.44,0.58,0.93,0.4,0.5,0.42,0.78,0.85,0.47,0.47,0.42,-0.44,0.94,0.94,0.51,0.61,0.87,0.92,0.16,0.92,0.7,0.09,0.1,0.81,0.74,0.92,0.87,0.17,0.86,0.4,0.71,-0.07,0.83,0.73,0.95,0.5,0.61,0.34,0.95,0.94,0.3,0.12,0.69,0.77,0.83,0.83,0.46,0.74,0.9,0.89,0.89,0.9,0.86,-0.21,0.82,0.1,-0.04,0.89,-0.44,0.86,0.07,0.62,0.3,0.19
Q101,0.98,0.91,-0.07,0,0.62,-0.51,0.27,0.01,0.1,0.73,0.95,1,0.46,0.88,0.25,0.92,0.48,0.75,0.65,0.52,0.31,0.95,0.99,0.88,0.84,0.5,0.59,0.92,0.82,0.92,0.9,0.59,0.75,0.78,0.86,0.46,0.92,0.83,0.85,0.41,0.95,0.71,0.53,0.95,0.79,0.73,0.72,0.87,0.99,0.08,0.89,0.92,0.97,0.97,0.79,0.05,0.69,0.89,0.74,0.75,0.97,0.81,0.61,0.94,0.72,0.75,0.99,0.92,-0.29,0.91,0.98,0.5,0.99,0.77,0.79,0.58,0.83,0.98,0.82,0.47,0.46,1,0.95,0.77,0.96,0.99,0.55,0.83,0.74,0.88,0.98,0.93,0.87,0.78,0.83,0.99,0.99,0.97,0.78,0.98,0.99,0.69,1,0.81,0.83,0.79,0.97,0.91,0.97,0.94,0.86,1,0.87,0.9,0.47,0.96,0.81,0.98,0.94,0.6,0.78,0.99,1,0.9,0.47,0.99,0.98,1,0.97,0.69,0.92,0.95,1,0.97,0.95,0.97,0.75,1,0.75,0.89,1,0.79,0.99,0.95,0.76,0.45,-0.16
Q102,0.87,0.98,-0.11,0.62,0,0.42,0.92,0.26,0.67,0.52,0.53,0.97,0.18,0.85,0.78,0.15,0.84,0.85,0.77,0.77,0.59,0.97,1,0.95,0.9,0.87,0.88,0.96,0.91,0.9,0.61,0.3,0.87,0.81,0.82,0.79,0.92,0.87,0.88,0.58,0.96,0.9,0.93,0.94,0.83,0.96,0.97,0.99,0.97,0.86,0.9,0.96,0.97,0.99,0.99,0.72,0.97,0.95,0.94,0.98,0.98,0.98,0.91,0.99,0.96,0.97,0.99,0.91,0.67,0.99,0.96,0.83,0.97,0.83,0.92,0.94,0.92,0.7,0.88,0.95,0.92,0.94,0.86,0.92,0.98,0.64,0.83,0.97,0.98,0.9,0.91,0.97,0.82,0.93,0.89,0.85,0.79,0.97,0.79,0.77,0.74,0.53,0.91,0.97,0.86,0.93,0.8,0.99,0.86,0.87,0.9,0.93,0.95,0.95,0.83,0.97,0.71,0.88,0.91,0.52,0.73,0.98,0.99,0.92,0.88,0.98,0.95,0.98,0.99,0.94,0.98,0.85,0.97,0.88,0.94,0.77,0.96,0.98,0.96,0.92,0.97,0.76,0.95,0.82,0.23,0.51,0.5
Q103,0.78,0.05,-0.33,-0.51,0.42,0,0,-0.77,-0.08,0.27,0.67,0.9,-0.44,0.76,-0.28,0.1,0.35,-0.2,0.55,-0.64,-0.55,0.48,0.88,0.2,0.66,-0.25,0.04,0.59,0.41,0.64,0.31,0.26,-0.02,0.13,0.67,0.54,0.77,0.19,0.46,0.4,0.83,-0.45,0.48,0.8,0.75,0.09,0.37,0.46,0.48,-0.02,0.89,0.61,0.9,0.93,0.05,0.01,0.59,0.64,0.08,0.42,0.9,0.09,0.39,0.92,0.07,0.45,0.85,0.83,-0.22,0.56,0.78,0.53,0.92,0.55,0.17,0.11,-0.32,0.89,0.17,0.25,0.43,0.92,0.77,0.11,0.61,0.8,-0.19,-0.05,-0.05,0.51,0.87,0.57,0.73,0.34,0.17,0.79,0.89,0.36,0.59,0.75,0.79,0.56,0.88,0.77,-0.36,0.06,0.69,0.61,0.65,0.78,0.51,0.83,0.35,0.61,-0.13,0.78,0.69,0.86,0.46,0.4,0.71,0.94,0.97,0.56,0.18,0.92,0.71,0.86,0.64,0.28,0.74,0.86,0.81,0.82,0.9,0.8,-0.25,0.93,0.01,0.42,0.93,0.29,0.79,-0.21,0.17,-0.03,-0.38
Q104,0.9,0.09,0.37,0.27,0.92,0,0,0.28,0.27,0.81,0.98,0.98,0.7,0.73,-0.32,0.93,0.66,-0.24,0.13,0.57,-0.1,0.59,0.73,-0.08,0.71,-0.25,0.5,0.85,0.66,0.81,0.93,0.87,0.32,-0.12,0.89,0.86,0.96,0.91,0.59,0.85,0.84,0.07,0.81,0.95,0.87,0.66,0.79,0.81,0.96,-0.04,0.45,0.92,0.89,0.87,0.52,0.22,0.13,0.9,0.44,0.41,0.95,0.59,0.46,0.18,0.3,0.23,0.9,0.82,0.03,0.78,0.94,0.38,0.98,0.88,0.62,-0.28,-0.16,0.93,-0.32,0.3,0.28,0.95,0.79,-0.03,0.93,0.7,0.44,0.33,-0.02,0.8,0.8,0.96,0.89,0.69,0.93,0.91,0.23,0.79,0.62,0.93,0.96,0.75,0.94,0.17,0.7,0.01,0.7,0.65,0.83,0.92,0.89,0.98,0.57,0.56,0.57,0.95,0.88,0.97,0.15,0.73,0.3,0.48,0.67,0.72,0.09,0.84,0.78,0.95,0.89,-0.19,0.73,0.94,0.9,0.76,0.98,0.96,0.43,0.88,0.5,0.61,0.85,0.59,0.96,0.89,0.92,0.66,-0.18
Q105,0.91,0.86,-0.3,0.01,0.26,-0.77,0.28,0,0.15,0.35,0.84,0.97,0.09,0.87,0.3,0.13,0.68,0.57,0.81,0.4,0.3,0.84,0.95,0.9,0.75,0.37,0.52,0.84,0.72,0.83,0.55,0.57,0.57,0.71,0.9,0.8,0.98,0.29,0.74,0.45,0.93,0.47,0.72,0.94,0.88,0.29,0.64,0.88,0.88,0.59,0.96,0.81,0.96,0.96,0.79,0.14,0.87,0.9,0.75,0.72,0.95,0.38,0.56,0.97,0.77,0.78,0.98,0.87,-0.56,0.91,0.95,0.57,0.99,0.71,0.75,0.75,0.78,0.98,0.79,0.69,0.56,0.94,0.93,0.78,0.88,0.95,0.47,0.83,0.79,0.66,0.93,0.87,0.91,0.73,0.44,0.93,0.9,0.71,0.69,0.89,0.99,0.85,0.95,0.87,0.01,0.49,0.85,0.9,0.9,0.88,0.86,0.96,0.7,0.89,-0.16,0.94,0.73,0.96,0.5,0.53,0.81,0.98,1,0.89,0.4,0.99,0.9,1,0.88,0.76,0.92,0.95,0.98,0.9,0.99,0.93,0.33,0.99,0.5,0.44,0.98,0.13,0.96,0.18,0.34,0.15,0.02
Q106,0.82,-0.06,0.01,0.1,0.67,-0.08,0.27,0.15,0,0.47,0.82,0.89,0.13,0.38,-0.01,0.67,-0.2,-0.86,0.65,-0.36,-0.44,0.4,0.93,0.2,0.8,0.19,0,0.55,0.51,0.68,0.72,0.4,-0.07,0.08,0.69,0.81,0.73,0.63,0.48,0.5,0.87,0.3,0.42,0.91,0.8,0.75,0.81,0.54,0.8,-0.03,0.94,0.86,0.93,0.99,0.3,0.08,0.7,0.8,0.19,0.37,0.94,0.78,0.4,0.99,0.22,0.74,0.9,0.78,0.25,0.45,0.74,0.65,0.99,0.57,0.23,0.35,0.13,0.98,-0.27,-0.51,0.28,0.87,0.82,0.06,0.85,0.87,-0.05,0.33,0.41,0.63,0.89,0.88,0.52,0.42,0.48,0.86,0.96,0.83,0.5,0.74,0.82,0.36,0.9,0.84,0.54,0.67,0.6,0.78,0.86,0.85,0.32,0.67,0.45,0.75,0.18,0.81,0.59,0.9,0.86,0.48,0.74,0.99,0.97,0.21,0.21,0.78,0.89,0.92,0.88,0.41,0.9,0.85,0.9,0.94,0.98,0.79,0.31,0.97,0.34,0.28,-0.09,0.83,0.77,0.76,0.49,0.51,-0.02
Q107,0.78,0.94,0.73,0.73,0.52,0.27,0.81,0.35,0.47,0,0.72,0.96,0.73,0.73,0.79,0.15,0.76,0.74,0.77,0.61,0.44,0.84,0.95,0.92,0.87,0.74,0.61,0.86,0.88,0.76,0.56,0.62,0.71,0.77,0.81,0.58,0.89,0.68,0.79,0.29,0.91,0.88,0.85,0.96,0.91,0.48,0.94,0.85,0.94,0.86,0.97,0.84,0.93,0.98,0.92,0.5,0.94,0.89,0.85,0.88,0.91,0.93,0.82,0.98,0.88,0.84,0.94,-0.18,0.66,0.95,0.78,0.74,0.99,0.69,0.87,0.88,0.87,0.95,0.77,0.68,0.8,0.4,0.79,0.87,0.95,0.73,0.78,0.9,0.81,0.59,0.85,0.82,-0.01,0.84,0.82,0.75,0.61,0.78,0.75,0.77,0.85,0.74,0.49,0.9,0.72,0.89,0.75,0.95,0.85,0.68,0.53,0.92,0.8,0.87,0.63,0.85,0.65,0.85,0.88,0.26,0.81,0.95,0.94,0.92,0.71,0.95,0.87,0.99,0.94,0.86,0.92,0.87,0.85,0.5,0.95,0.85,0.83,0.98,0.9,0.91,0.91,0.71,0.92,0.82,0.18,0.33,0.42
Q109,0.22,0.98,0.84,0.95,0.53,0.67,0.98,0.84,0.82,0.72,0,0.98,0.79,0.97,0.85,0.54,0.88,0.91,-0.07,0.92,0.73,0.99,1,0.87,0.93,0.9,0.88,0.97,0.96,0.94,0.8,0.3,0.94,0.81,0.92,0.83,0.98,0.93,0.93,0.95,0.97,0.99,0.99,0.98,0.96,0.98,0.99,1,0.96,0.9,1,0.97,0.98,1,1,0.82,0.99,0.99,0.98,0.99,0.99,0.99,0.92,1,1,1,0.99,0.98,0.76,1,0.97,0.87,0.99,0.89,0.98,0.97,0.97,0.98,0.93,0.94,0.95,0.84,0.94,0.93,0.98,1,0.93,0.99,0.98,0.85,0.93,1,0.62,0.97,0.92,0.96,0.64,0.98,0.93,0.39,0.91,0.81,0.18,0.96,0.95,0.91,0.61,0.99,0.63,0.91,0.89,0.98,0.97,0.96,0.92,1,0.91,0.8,0.89,0.36,0.94,0.98,0.99,0.94,0.85,0.99,0.96,1,0.98,0.99,0.99,-0.02,1,0.88,0.96,0.93,0.99,0.99,0.97,0.91,0.97,0.87,0.92,0.94,0.76,0.78,0.54
Q11,0.18,0.89,0.93,1,0.97,0.9,0.98,0.97,0.89,0.96,0.98,0,0.99,0.96,0.97,1,0.97,0.99,0.98,0.98,0.97,0.84,0.97,0.9,1,0.98,0.98,0.95,0.66,1,1,1,0.96,0.92,0.99,0.98,0.94,0.63,0.97,0.98,0.99,1,0.96,0.99,0.9,0.99,1,0.99,0.96,0.99,1,0.99,0.99,1,0.99,0.85,1,1,0.99,0.89,0.99,0.99,0.95,1,0.99,1,1,1,0.92,1,0.93,0.99,1,1,0.95,1,1,0.97,0.98,1,0.99,0.99,0.87,0.99,0.95,0.98,0.98,1,0.97,0.94,0.82,0.97,0.88,0.77,0.84,0.99,0.89,0.91,0.93,0.94,0.91,0.85,0.97,0.94,0.98,0.95,0.95,0.96,0.99,0.96,0.95,0.93,0.8,0.99,0.75,0.96,0.61,0.88,0.94,0.99,0.96,0.9,0.86,0.89,0.55,0.87,0.74,0.93,0.97,0.71,0.94,0.94,0.9,0.93,0.92,0.77,0.87,0.95,0.9,0.95,0.96,0.97,0.54,1,1,1,0.96
Q110,0.85,0.9,-0.1,0.46,0.18,-0.44,0.7,0.09,0.13,0.73,0.79,0.99,0,0.94,-0.19,0.64,0.46,0.8,0.51,-0.09,0.34,0.95,1,0.94,0.78,0.27,0.24,0.75,0.4,0.75,0.74,0.23,0.36,0.2,0.85,0.75,0.85,0.4,0.34,0.84,0.93,0.49,0.7,0.98,0.79,0.65,0.7,0.94,0.76,0.48,0.89,0.88,0.99,1,0.82,0.25,0.91,0.97,0.84,0.77,0.99,0.81,0.58,0.99,0.83,0.82,0.98,0.9,-0.69,0.99,0.99,0.59,1,0.45,0.78,0.54,0.85,0.88,0.51,0.4,0.22,0.82,0.77,0.71,0.86,0.78,0.64,0.89,0.64,0.76,0.98,0.96,0.79,0.61,0.65,1,0.89,0.8,0.84,0.81,0.86,0.22,0.98,0.76,0.86,0.58,0.94,0.79,1,0.78,0.53,0.99,0.58,0.61,0.17,0.91,0.46,0.93,0.69,0.83,0.85,0.99,1,0.86,0.2,0.99,0.99,0.97,0.97,0.78,0.86,0.84,0.98,0.83,0.97,0.95,0.58,0.99,0.2,0.82,0.98,0.41,1,0.44,0.74,0.27,0.21
Q111,0.94,0.99,0.79,0.88,0.85,0.76,0.73,0.87,0.38,0.73,0.97,0.96,0.94,0,0.79,0.92,-0.3,0.32,0.72,0.84,0.68,0.51,0.99,0.93,0.83,0.91,0.8,0.47,0.86,0.86,0.94,0.92,0.84,0.82,0.92,0.85,0.82,0.89,-0.9,0.91,0.87,0.9,0.54,0.99,0.93,0.85,0.96,1,0.94,0.89,0.91,0.97,0.97,0.92,0.96,0.76,0.8,0.96,0.93,0.9,0.96,0.9,0.83,0.93,0.73,0.84,0.97,0.91,0.56,0.99,0.92,0.68,0.98,0.93,0.15,0.84,0.98,0.98,0.59,0.45,0.77,0.98,0.57,0.92,0.99,0.96,0.93,0.97,0.98,0.83,0.85,0.98,0.8,0.66,0.62,0.57,0.86,0.99,0.83,0.54,0.78,0.8,0.99,0.75,0.98,0.81,0.87,0.94,0.97,-0.99,0.86,0.99,0.92,0.88,0.56,0.98,0.39,0.98,0.76,0.79,0.76,0.94,0.99,0.96,0.85,0.98,0.94,1,0.96,0.8,0.95,0.94,0.99,0.75,0.98,0.92,0.95,1,0.97,0.64,0.62,0.81,0.98,0.93,0.82,0.85,0.73
Q112,0.91,0.08,-0.07,0.25,0.78,-0.28,-0.32,0.3,-0.01,0.79,0.85,0.97,-0.19,0.79,0,0.72,0.33,-0.89,0.63,-0.53,-0.92,0.77,0.97,0.31,0.53,-1,-0.53,-0.05,0.37,0.03,0.37,0.46,-0.51,-0.72,0.88,0.84,0.91,0.09,0.45,0.88,0.96,-0.01,0.69,0.94,0.91,0.76,0.84,0.8,0.71,-0.82,0.99,0.87,0.94,0.98,0.7,0.11,0.9,0.93,0.53,0.48,0.97,0.89,0.61,1,0.44,0.81,0.96,0.82,-0.51,0.85,0.92,0.74,1,0.17,0.44,-0.79,-0.33,0.97,-0.72,0.2,-0.17,0.73,0.32,-1,0.79,0.88,0.31,0.39,-0.98,0.06,0.95,0.9,0.76,0.27,0.81,0.87,0.89,0.82,0.53,0.73,0.34,0.54,0.95,0.59,0.76,0.34,0.76,0.26,0.93,0.43,0.21,0.96,0.45,0.24,0.38,0.73,0.4,0.94,0.64,0.92,0.64,0.93,0.97,0.6,0.09,0.92,0.87,0.98,0.84,0.6,0.86,0.94,0.92,0.93,0.97,0.9,0.14,0.96,-0.24,0.88,0.85,0.59,0.96,0.49,0.67,0.38,-0.13
Q113,0.8,0.99,0.66,0.92,0.15,0.1,0.93,0.13,0.67,0.15,0.54,1,0.64,0.92,0.72,0,0.89,0.88,0.73,0.72,0.18,0.99,1,0.99,0.85,0.76,0.71,0.93,0.87,0.82,0.39,-0.03,0.88,0.76,0.81,0.73,0.97,0.79,0.86,0.42,0.97,0.99,0.98,0.9,0.96,0.99,0.99,1,0.96,0.89,0.99,0.99,0.99,1,0.99,0.69,0.97,0.99,0.95,0.97,0.99,0.98,0.94,1,0.99,0.99,1,0.91,0.57,1,0.98,0.86,1,0.71,0.99,0.93,0.99,0.99,0.95,0.93,0.82,0.9,0.84,0.89,1,1,0.93,0.99,0.98,0.82,0.98,1,0.72,0.97,0.87,0.95,0.9,0.98,0.88,0.84,0.92,0.77,0.95,0.9,0.86,0.96,0.83,0.99,0.96,0.84,0.74,0.99,0.94,0.78,0.55,0.99,0.73,0.91,0.9,0.1,0.95,1,1,0.92,0.76,0.99,0.99,1,0.99,0.99,0.97,0.91,1,0.89,0.95,0.93,0.93,1,0.93,0.99,0.98,0.78,0.99,0.75,-0.8,0.29,0.43
Q114,0.91,0.68,0.24,0.48,0.84,0.35,0.66,0.68,-0.2,0.76,0.88,0.97,0.46,-0.3,0.33,0.89,0,0.18,0.51,0.35,0.01,0.27,0.99,0.54,0.92,0.68,0.6,0.02,0.7,0.89,0.95,0.5,0.58,0.43,0.8,0.86,0.91,0.72,-0.32,0.83,0.97,0.67,0.13,0.97,0.85,0.83,0.9,0.87,0.75,0.23,0.98,0.95,0.97,1,0.73,0.22,0.87,0.88,0.64,0.61,0.97,0.92,0.55,0.99,0.48,0.86,0.97,0.96,0.49,0.77,0.82,0.75,1,0.87,-0.29,0.6,0.67,0.71,0.26,0.45,0.73,0.96,0.86,0.62,0.98,0.94,0.68,0.77,0.78,0.68,0.96,0.96,0.61,0.18,0.13,0.65,0.79,0.94,0.73,0.54,0.58,-0.85,0.8,0.87,0.93,0.84,0.76,0.92,0.88,0.28,0.57,0.96,0.78,0.89,0.25,0.94,-0.01,0.92,0.89,0.86,0.7,0.95,0.99,0.81,0.38,0.92,0.97,0.96,0.98,0.67,0.96,0.75,0.97,0.99,1,0.95,0.73,0.99,0.69,0.77,0.8,0.9,0.92,0.83,0.86,0.73,0.36
Q115,0.95,0.3,0.22,0.75,0.85,-0.2,-0.24,0.57,-0.86,0.74,0.91,0.99,0.8,0.32,-0.89,0.88,0.18,0,0.6,0.31,-0.76,0.89,0.98,0.46,0.74,-0.86,0.3,0.88,0.64,0.83,0.91,0.87,0.35,0.28,0.92,0.89,0.95,0.9,0.66,0.9,0.91,0.2,0.89,0.99,0.95,0.87,0.92,0.97,0.97,-0.72,0.97,0.99,0.98,0.99,0.7,0.05,0.86,0.96,0.53,0.71,1,0.88,0.56,0.98,0.47,0.8,1,0.9,0.14,0.9,0.99,0.55,1,0.82,0.66,-0.74,0.23,1,-0.63,0.1,0.37,1,0.93,-0.76,0.97,0.99,0.64,0.73,-0.4,0.93,0.89,1,0.9,0.86,0.95,0.99,0.9,0.97,0.91,0.91,0.97,0.77,0.99,0.89,0.93,0.86,0.94,0.92,0.99,0.84,0.91,0.99,0.9,0.83,0.23,0.98,0.88,0.98,0.9,0.88,0.91,0.99,0.99,0.8,0.13,1,0.99,1,0.93,0.68,0.96,0.98,1,0.84,0.99,0.92,0.73,1,0.62,0.56,0.53,0.78,0.97,0.91,0.8,0.65,-0.34
Q116,0.02,0.95,0.68,0.65,0.77,0.55,0.13,0.81,0.65,0.77,-0.07,0.98,0.51,0.72,0.63,0.73,0.51,0.6,0,0.83,0.65,0.91,0.97,0.92,0.77,0.81,0.83,0.85,0.89,0.92,0.78,0.35,0.88,0.82,0.82,0.78,0.87,0.83,0.81,0.77,0.77,0.92,0.82,0.98,0.83,0.82,0.89,0.98,0.93,0.79,0.39,0.92,0.93,0.88,0.93,0.57,0.33,0.93,0.87,0.88,0.96,0.83,0.83,0.61,0.87,0.61,0.97,0.87,0.33,0.98,0.89,0.36,0.98,0.96,0.9,0.77,0.96,0.95,0.83,0.69,0.64,0.72,0.39,0.92,0.94,0.95,0.71,0.95,0.93,0.58,0.68,0.93,0.33,0.9,0.74,0.96,-0.5,0.91,0.78,-0.36,0.59,0.37,-0.66,0.44,0.94,0.75,0.46,0.9,0.42,0.77,0.73,0.95,0.9,0.91,0.56,0.94,0.71,0.65,0.88,0.35,0.84,0.97,0.98,0.85,0.75,0.91,0.96,0.97,0.9,0.66,0.79,-0.67,0.98,0.65,0.96,0.86,0.9,0.98,0.93,0.94,0.97,0.78,0.93,0.91,0.53,0.79,0.68
Q117,0.91,0.79,-0.04,0.52,0.77,-0.64,0.57,0.4,-0.36,0.61,0.92,0.98,-0.09,0.84,-0.53,0.72,0.35,0.31,0.83,0,0.28,0.81,1,0.78,0.64,-0.48,-0.91,0.28,0.3,-0.06,0.52,0.43,-0.74,-0.43,0.92,0.75,0.93,0.18,0.53,0.85,0.98,0.64,0.61,0.98,0.96,0.79,0.92,0.91,0.71,0.18,0.99,0.93,0.99,1,0.74,0.03,0.96,0.97,0.6,0.45,0.98,0.87,0.61,0.99,0.68,0.89,0.99,0.85,-0.59,0.91,0.98,0.8,1,0.44,0.51,0.3,0.42,0.99,-0.36,0.48,-0.03,0.8,0.31,-0.16,0.9,0.96,0.37,0.74,0.17,0.39,0.96,0.96,0.85,0.46,0.82,0.95,1,0.93,0.76,0.78,0.81,0.68,0.98,0.88,0.9,0.81,0.91,0.64,0.98,0.62,0.3,0.99,0.38,0.07,0.1,0.86,0.35,0.96,0.81,0.95,0.86,1,0.99,0.63,0.05,0.99,0.96,1,0.97,0.72,0.97,0.97,1,0.95,0.95,0.92,0.26,1,-0.09,0.84,0.95,0.78,0.97,0.57,0.75,0.44,0.05
Q118,0.93,0.38,0.05,0.31,0.59,-0.55,-0.1,0.3,-0.44,0.44,0.73,0.97,0.34,0.68,-0.92,0.18,0.01,-0.76,0.65,0.28,0,0.73,0.99,0.33,0.9,-0.68,0.25,0.73,0.76,0.83,0.78,0.27,0.15,0.21,0.85,0.85,0.93,0.87,0.53,0.59,0.98,0.31,0.49,0.92,0.95,0.91,0.97,0.93,0.96,-0.79,0.99,0.94,0.98,1,0.8,0.09,0.93,0.97,0.64,0.76,0.98,0.94,0.64,1,0.33,0.91,0.99,0.99,0.44,0.93,0.93,0.88,1,0.89,0.43,-0.05,0.19,0.98,-0.03,0.75,0.79,0.97,0.86,-0.39,0.99,0.99,0.67,0.72,-0.21,0.76,0.98,0.98,0.51,0.58,0.48,0.91,0.83,0.94,0.78,0.74,0.69,0.42,0.95,0.97,0.7,0.97,0.64,0.97,0.96,0.74,0.6,0.97,0.92,0.85,0.25,0.96,0.5,0.92,0.94,0.39,0.84,0.98,0.99,0.82,0.23,0.89,0.96,1,0.99,0.59,0.94,0.85,0.95,0.98,1,0.94,0.77,1,0.75,0.96,0.98,0.89,0.94,0.96,0.52,0.55,-0.38
Q12,0.84,0.61,0.6,0.95,0.97,0.48,0.59,0.84,0.4,0.84,0.99,0.84,0.95,0.51,0.77,0.99,0.27,0.89,0.91,0.81,0.73,0,0.86,0.64,0.97,0.86,0.72,-0.13,0.84,0.97,0.99,0.96,0.71,0.77,0.94,0.97,0.89,0.07,0.39,0.99,0.98,0.86,0.2,1,0.73,0.88,0.9,0.95,0.22,0.83,0.99,0.9,0.96,0.98,0.9,0.47,0.96,0.97,0.73,-0.14,0.94,0.89,0.53,0.89,0.65,0.94,0.94,0.97,-0.08,0.98,0.91,0.87,0.99,0.93,0.33,0.91,0.98,0.94,0.83,0.86,0.81,0.97,0.61,0.89,0.63,0.86,0.95,0.95,0.52,0.67,0.82,0.95,0.69,-0.47,0.43,0.68,0.91,-0.23,0.89,0.73,0.86,0.5,0.96,0.91,0.66,0.7,0.84,-0.42,0.98,0.69,0.53,0.99,0.14,0.82,0.39,0.1,-0.18,0.99,0.39,0.97,0.39,0.23,0.57,0.4,-0.45,0.3,-0.03,0.75,0.62,-0.22,0.71,0.99,-0.45,0.96,0.58,0.74,-0.19,0.33,0.05,0.77,0.82,0.86,0.41,0.96,0.98,0.95,0.75
