,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q1,0,0.98,0.76,1,0.82,0.99,0.62,0.42,-0.14,0.84,0.37,0.69,-0.05,0.99,-0.11,0.84,-0.99,0.44,-0.92,0.82,0.82,1,1,0.84,0.98,0.98,1,0.46,1,1,1,0.98,1,1,1,1,0.99,0.96,0.95,1,1,1,1,1,1,1,1,1,0.57,1,1,1,1,1,1,1,1,1,1,0.72,1,1,1,1,1,0.99,1,1,1,1,-0.99,1,1,1,1,0.99,1,0.99,0.98,0.99,0.99,-0.99,-0.67,0.62,1,1,0.98,1,1,-0.94,0.93,-0.97,-0.58,-0.57,-0.31,-0.84,-1,1,0.89,-1,-0.97,-0.83,-0.7,0.99,0.99,0.99,0.23,1,-0.97,-0.97,-0.11,0.99,1,1,0.98,0.99,0.82,-1,0.99,0.89,1,1,1,0.88,1,1,0.99,1,1,1,1,-0.94,1,-0.91,0.99,1,1,1,0.99,1,1,0.95,0.96,0.99,0.81,1,0.92
Q10,0.98,0,0.9,0.56,0.95,0.85,0.96,0.9,0.95,0.94,0.98,0.2,-0.09,0.84,0.89,0.99,0.99,1,0.91,0.97,0.87,-0.76,0.57,-0.93,0.99,1,1,0.35,1,0.99,1,0.92,0.99,0.99,0.97,0.78,0.81,0.17,1,0.9,0.92,0.99,0.87,0.99,1,1,1,0.98,0.81,0.99,1,0.97,1,0.97,0.95,0.99,1,1,0.99,0.35,0.88,0.99,0.99,0.99,1,0.98,0.98,1,0.92,0.7,0.98,0.13,1,1,0.99,1,1,0.88,1,0.98,0.98,0.8,0.41,0.94,0.64,0.28,0.99,0.98,1,0.89,-0.12,0.92,0.37,0.89,0.72,0.9,0.91,-0.96,0.88,0.39,0.69,0.88,0.86,0.09,-0.71,-0.68,0.59,-0.85,0.99,0.84,0.78,0.63,0.99,0.9,0.97,-0.78,0.75,0.64,-0.56,0.87,0.71,1,0.97,-0.62,0.85,0.68,-0.58,0.82,-0.45,-0.79,-0.68,0.97,-0.05,0.91,0.18,0.98,0.17,0.98,0.93,0.41,1,0.87,0.33,0.98,0.97,0.68,0.69
Q100,0.76,0.9,0,0.76,0.35,-0.99,-1,-0.73,0.42,-0.45,0.36,0.1,-0.78,0.18,-0.14,0.93,0.62,0.57,0.64,0.38,0.8,1,1,0.26,0.98,0.99,0.99,0.77,0.99,0.97,0.99,0.9,1,0.95,0.29,0.89,-0.07,0.37,0.61,0.96,0.54,0.98,0.79,0.23,1,0.99,0.78,0.95,0.71,0.99,0.58,0.91,0.98,1,1,1,1,1,1,0.13,1,0.99,0.97,0.96,0.98,0.86,1,1,0.96,1,0.74,1,1,0.93,1,0.98,0.97,0.92,0.96,0.95,0.68,0.52,0.69,0.51,1,0.76,0.94,0.99,1,0.81,0.43,0.62,0.06,0.59,0.58,-0.17,0.58,0.99,1,0.69,0.91,0.45,0.49,0.83,-0.06,0.57,0.95,0.34,0.4,0.77,0.92,0.93,0.95,0.96,0.98,0.64,0.98,0.52,0.86,0.97,0.43,1,0.99,0.82,0.83,0.99,0.82,1,1,0.98,0.98,0.83,0.97,0.79,0.79,0.57,1,0.99,0.91,0.85,1,0.63,0.35,0.94,0.9,0.91,0.15
Q101,1,0.56,0.76,0,0.79,-0.13,0.62,0.56,1,-0.51,0.57,0.6,0.4,0.31,0.92,0.85,0.99,0.99,0.86,0.83,0.71,0.97,0.98,0.56,1,0.99,1,0.94,0.95,0.96,0.97,0.32,1,0.66,0.65,0.98,0.74,0.94,0.7,0.79,0.71,0.92,0.59,0.98,1,1,0.98,0.99,0.99,0.99,0.74,0.85,0.72,0.99,0.94,0.95,1,1,0.99,0.99,0.91,0.96,0.99,0.99,0.95,0.99,0.99,0.98,0.82,0.7,0.98,0.67,1,0.61,0.98,0.98,0.93,0.87,0.93,0.59,0.46,0.94,0.56,0.7,0.96,0.88,0.98,0.92,1,1,0.72,0.99,0.84,0.92,0.92,0.96,1,0.99,0.98,0.89,0.93,0.98,0.91,-0.52,-0.83,-0.62,0.87,0.84,0.99,0.98,0.87,0.55,0.99,0.99,0.57,0.97,0.99,0.79,-0.04,0.53,0.79,1,1,0.83,0.92,1,0.97,0.87,0.98,0.98,0.87,0.97,0.99,1,0.96,0.99,0.95,0.95,0.89,0.39,1,0.69,0.91,0.95,0.57,-0.84,-0.46
Q102,0.82,0.95,0.35,0.79,0,0.68,0.78,0.52,0.46,0.14,0.18,0.78,0.28,0.85,0.86,0.73,0.8,0.89,0.01,0.43,0.56,0.98,0.99,0.65,0.92,0.98,1,0.79,0.98,0.97,0.96,0.78,0.99,0.99,0.96,0.97,0.54,0.87,0.65,0.97,0.97,1,0.93,1,1,1,1,1,0.97,1,0.99,0.99,1,1,1,1,1,1,1,0.92,1,1,1,1,1,0.98,1,1,0.96,1,0.89,0.99,1,0.99,0.99,0.96,0.98,0.91,0.9,0.97,0.83,0.78,0.75,0.93,1,0.98,0.86,0.99,1,0.91,0.91,0.92,0.63,0.84,0.75,0.69,0.82,1,0.93,0.84,0.92,0.71,0.75,0.88,0.78,0.99,0.93,0.95,0.72,0.84,0.39,0.58,0.98,0.93,0.91,0.99,0.95,0.83,0.92,-0.36,0.96,1,1,0.97,1,1,0.98,0.97,0.99,0.98,0.99,0.84,0.98,0.77,0.99,1,0.97,1,0.95,0.98,1,0.8,0.98,0.95,0.23,0.95,0.14
Q103,0.99,0.85,-0.99,-0.13,0.68,0,-1,-0.01,0.86,-0.79,0.9,0.15,0.35,-0.36,0.69,0.97,0.97,0.88,0.96,0.48,0.76,0.99,1,0.58,0.95,0.97,0.99,0.95,0.96,0.98,0.98,0.93,1,0.77,0.35,0.9,0.15,0.53,0.31,0.87,0.26,0.96,0.45,-0.39,1,0.9,0.71,0.89,0.96,0.98,0.68,0.12,0.99,1,1,0.98,1,1,0.99,0.88,0.99,1,0.99,0.84,0.95,0.6,1,1,0.69,0.96,0.96,0.92,1,0.97,0.99,0.96,0.95,0.94,0.99,0.8,0.27,0.95,0.72,0.92,0.99,0.88,0.99,1,1,0.96,0.45,0.99,0.52,0.91,0.87,0.92,0.99,1,1,0.91,0.98,0.97,0.9,0.68,-0.62,0.77,0.98,0.47,0.96,0.95,1,0.61,0.99,0.97,0.99,0.87,0.99,0.82,0.68,0.74,0.09,1,1,0.98,0.89,1,0.94,1,0.98,0.86,0.96,0.98,0.99,0.96,0.92,0.73,0.93,0.95,0.97,0.84,1,0.87,0.41,0.99,0.99,0.06,-0.35
Q104,0.62,0.96,-1,0.62,0.78,-1,0,-0.85,-0.52,-0.61,0.3,0.5,-0.74,-0.45,-0.76,0.03,0.44,0.48,0.4,0.32,0.87,0.98,0.99,0.08,0.97,0.99,0.99,0.83,1,0.98,0.99,0.8,1,0.68,0.07,0.91,0.38,0.65,0.56,0.94,-0.28,0.99,0.44,-0.48,0.95,0.56,0.9,0.98,-0.11,0.96,0.56,0.32,1,0.99,1,1,1,1,1,0,0.99,1,0.97,0.91,0.98,0.91,1,1,0.84,1,0.5,0.99,1,0.86,1,0.97,0.96,0.95,0.97,0.79,-0.31,0,0.39,0.46,0.98,0.87,0.95,1,1,0.06,0.44,0.86,-0.12,0.09,-0.01,-0.51,-0.05,0.99,1,0.37,0.87,0.37,0.6,0.82,0.08,0.77,0.95,0.39,-0.08,0.85,0.84,0.9,0.93,0.98,0.98,0.75,0.98,0.75,0.95,0.54,0.74,1,1,0.95,0.95,1,0.75,1,0.99,0.99,0.99,0.91,0.96,0.79,0.59,0.59,0.99,0.98,0.78,0.81,1,0.52,-0.01,0.63,0.81,0.7,-0.31
Q105,0.42,0.9,-0.73,0.56,0.52,-0.01,-0.85,0,-0.65,-0.37,0.32,0.46,0.17,0.47,-0.95,0.46,-0.39,0.9,-0.18,0.44,0.84,1,0.98,0.01,0.98,0.98,0.99,0.91,0.95,0.88,0.97,0.63,0.99,0.94,0.78,0.92,0.58,0.35,0.79,0.98,0.98,1,0.97,0.99,1,1,0.98,0.99,0.32,1,0.91,0.97,1,1,1,1,1,1,1,0.12,1,1,1,0.99,1,0.97,1,1,0.56,1,0.17,0.99,1,0.99,0.99,0.94,0.96,0.82,0.95,0.89,0.92,-0.56,0.06,0.67,1,0.93,0.93,1,1,-0.27,-0.07,-0.07,-0.94,-0.33,-0.59,-0.93,-0.38,1,0.99,-0.31,-0.08,-0.19,-0.18,0.94,0.3,0.93,0.7,0.96,-0.49,-0.26,0.85,0.42,1,0.99,0.98,0.93,0.94,-0.11,0.5,0.85,0.97,1,1,0.8,0.96,1,0.97,1,1,1,0.99,0.03,0.99,0.26,0.59,0.99,1,1,0.9,0.95,1,0.78,0.96,0.95,0.74,0.9,0.22
Q106,-0.14,0.95,0.42,1,0.46,0.86,-0.52,-0.65,0,0.48,0.5,0.87,-0.17,0.92,0.09,-0.64,-0.98,0.86,-0.55,0.52,0.92,1,1,0.67,0.98,1,1,0.96,1,0.99,1,0.97,1,1,0.99,1,0.84,0.88,0.91,1,0.98,1,1,1,1,1,1,1,-0.53,1,1,1,1,1,1,1,1,1,1,-0.55,1,1,1,1,1,0.99,1,1,0.98,1,-0.96,1,1,1,0.99,1,1,0.99,1,0.99,0.99,-0.98,0.22,0.96,1,1,0.99,1,1,-0.78,0.99,0.25,-0.63,-0.9,-0.44,-0.79,-0.92,1,0.99,-0.91,0.35,-0.92,-0.95,1,0.95,1,0.96,0.99,-0.58,0.65,0.93,0.94,1,0.99,1,0.99,0.97,-0.33,1,0.88,0.99,1,1,0.96,1,1,0.93,1,1,1,1,0.65,1,-0.75,0.79,1,1,1,0.97,0.99,1,0.86,0.91,0.99,0.94,1,0.65
Q107,0.84,0.94,-0.45,-0.51,0.14,-0.79,-0.61,-0.37,0.48,0,0.18,0.65,-0.47,-0.01,0.79,0.81,0.94,0.8,0.38,0.53,0.84,1,0.99,0.76,0.9,0.88,1,0.89,0.98,0.93,0.92,0.31,1,0.61,0.46,0.99,0.66,0.83,0.59,0.86,0.48,1,0.87,0.88,1,0.98,1,0.99,0.98,1,0.9,0.97,1,0.99,1,1,1,1,1,0.88,1,0.99,1,0.98,0.98,1,1,1,0.86,0.95,0.71,0.97,1,0.92,0.99,0.95,0.9,0.82,0.86,0.81,0.48,0.79,0.58,0.39,1,0.84,0.86,0.98,1,0.92,0.94,0.94,0.27,0.9,0.47,0.57,0.83,1,0.87,0.75,0.99,0.82,0.88,0.96,-0.06,0.59,0.76,0.86,0.64,0.87,0.76,0.67,0.99,0.97,0.97,0.99,0.95,0.41,0.66,0.58,0.96,1,1,0.95,1,1,0.99,1,0.97,1,1,0.62,1,0.86,0.97,0.99,1,1,0.92,0.97,1,0.82,0.91,0.97,0.8,0.59,0.71
Q109,0.37,0.98,0.36,0.57,0.18,0.9,0.3,0.32,0.5,0.18,0,0.64,-0.88,0.75,0.64,0.83,0.25,0.96,-0.58,0.77,0.34,1,1,0.91,0.98,1,1,0.54,1,1,0.99,0.64,1,0.95,0.95,0.95,0.68,0.74,0.93,0.98,0.9,1,0.96,1,1,1,1,0.99,0.81,1,0.84,0.98,1,1,1,1,1,1,1,0.87,1,1,1,0.99,0.99,1,1,1,0.97,0.99,0.48,1,1,0.97,0.99,0.98,0.98,0.92,0.98,0.93,0.74,0.45,0.18,0.7,1,0.99,0.84,0.98,1,0.73,0.93,0.69,0.38,0.53,-0.92,0.56,0.31,1,0.93,0.75,0.13,0.62,0.38,0.97,0.4,0.95,0.74,0.97,0.54,0.59,-0.43,0.83,0.99,0.99,0.94,0.98,0.92,-0.37,0.96,0.5,0.98,1,1,0.92,1,1,1,1,1,1,1,0.68,0.99,0.6,1,0.99,1,1,0.97,0.99,1,0.94,0.93,0.98,0.93,0.91,0.81
Q11,0.69,0.2,0.1,0.6,0.78,0.15,0.5,0.46,0.87,0.65,0.64,0,0.67,-0.26,0.17,0.77,0.97,0.97,0.7,0.82,0.73,0.87,0.87,-0.12,0.94,0.91,0.92,0.44,0.89,0.8,0.99,0.95,0.98,0.82,0.51,0.65,0.49,-0.52,0.15,0.97,0.91,0.99,0.91,1,1,0.97,1,0.99,0.67,0.98,0.71,0.98,1,1,1,1,1,1,0.99,0.8,1,0.99,1,1,1,1,1,0.99,0.91,1,0.87,0.99,1,0.91,0.99,0.99,0.98,0.97,0.94,0.96,0.88,0.57,0.05,0.74,1,0.98,0.96,0.98,1,0.57,-0.78,0.69,-0.42,0.52,0.07,-0.19,0.51,0.89,0.97,0.56,0.79,0.71,0.73,0.9,0.26,0.64,0.53,0.52,0.6,0.74,0.55,0.34,0.94,0.51,0.45,0.65,-0.41,0.38,0.18,0.76,0.82,0.98,0.98,0.44,0.84,0.78,0.86,0.81,0.93,0.97,0.91,0.76,0.93,0.48,0.98,0.99,0.45,0.98,0.68,0.95,1,0.94,0.33,1,0.88,0.89,0.75
Q110,-0.05,-0.09,-0.78,0.4,0.28,0.35,-0.74,0.17,-0.17,-0.47,-0.88,0.67,0,0.37,-0.63,-0.56,-0.89,-0.02,-0.95,-0.44,0.44,1,0.95,-0.11,1,0.99,1,0.2,0.98,0.98,0.99,0.58,1,0.88,0.8,0.96,0.51,0.82,0.64,0.67,0.96,0.99,0.96,0.89,1,1,0.97,0.99,-0.12,0.99,0.95,0.98,0.99,0.99,0.96,1,1,1,1,0.44,0.99,0.99,0.98,1,0.99,1,1,1,0.98,0.74,-0.66,0.85,1,1,1,0.97,0.99,0.64,0.97,0.96,0.87,-0.41,-0.75,0.79,1,0.94,0.67,0.96,1,0.09,0.88,-0.42,-0.26,-0.77,-0.96,-0.19,-0.49,1,0.63,-0.91,-0.42,0.11,-0.73,0.21,-0.48,-0.08,0.35,0.78,-0.28,0.29,-0.71,0.85,0.96,0.95,0.9,0.96,0.64,-0.79,0.6,0.52,0.9,1,1,0.81,0.98,1,0.99,1,0.98,1,1,0.04,0.99,-0.11,0.91,0.95,0.98,1,0.9,0.87,1,0.23,0.98,0.79,0.68,0.83,0.06
Q111,0.99,0.84,0.18,0.31,0.85,-0.36,-0.45,0.47,0.92,-0.01,0.75,-0.26,0.37,0,0.28,0.69,0.95,0.92,0.78,0.32,0.58,0.84,0.92,0.07,0.91,0.87,0.98,0.19,0.7,0.43,0.98,0.64,0.97,-0.23,-0.82,0.2,-0.34,0.13,-0.17,0.57,-0.37,0.82,0.54,0.61,0.99,0.82,0.83,0.95,0.94,0.91,0.03,-0.01,0.89,0.96,0.99,1,0.97,1,0.99,0.92,0.92,0.95,0.71,0.8,0.96,0.98,0.99,0.95,0.47,0.95,0.92,0.85,0.99,0.39,0.99,0.99,0.91,0.67,0.97,0.8,-0.27,0.84,0.82,0.25,1,0.63,0.97,0.96,1,0.99,0.6,0.98,0.75,0.86,0.74,0.34,0.82,0.91,0.93,0.91,0.96,0.96,0.91,-0.02,-0.62,-0.09,0.93,0.19,0.91,0.9,0.85,0.8,0.85,0.89,0.85,0.88,0.7,0.27,-0.17,0.04,0.31,0.75,0.84,0.94,0.7,0.88,0.77,1,0.99,0.98,0.94,0.96,0.97,0.73,0.96,0.71,0.69,0.96,0.18,0.65,1,0.4,-0.14,0.69,0.88,0.27,0.68
Q112,-0.11,0.89,-0.14,0.92,0.86,0.69,-0.76,-0.95,0.09,0.79,0.64,0.17,-0.63,0.28,0,-0.87,-0.93,-0.78,-0.87,-0.95,-0.19,0.98,1,-0.09,0.98,0.95,0.96,0.89,0.91,0.95,0.99,0.96,0.98,0.98,0.93,0.72,0.82,0.8,-0.55,0.99,1,1,0.94,1,1,1,1,1,0.07,0.99,0.98,1,1,0.99,1,1,0.98,1,1,-0.12,0.98,1,1,1,1,1,1,1,0.98,1,-0.79,1,1,1,1,0.99,1,0.99,0.99,0.97,0.95,-0.81,-0.43,0.61,1,1,0.92,1,1,-0.02,0.63,-0.17,-0.94,-0.81,-0.97,-0.92,-0.96,1,0.88,-0.91,-0.18,-0.11,-0.86,0.9,0.9,0.94,0.62,0.9,-0.84,-0.44,0.37,0.96,0.8,0.69,0.45,1,0.1,-0.95,-0.31,-0.08,0.61,0.93,1,0.62,0.98,0.98,1,0.98,0.98,0.98,0.99,-0.27,0.99,-0.82,0.89,0.97,0.89,1,0.76,1,1,0.32,0.97,0.94,0.19,0.67,0.1
Q113,0.84,0.99,0.93,0.85,0.73,0.97,0.03,0.46,-0.64,0.81,0.83,0.77,-0.56,0.69,-0.87,0,-0.82,0.3,-0.68,-0.63,-0.09,1,0.98,-0.49,0.98,0.98,0.99,0.72,0.92,0.92,0.99,0.99,1,0.96,0.97,0.96,0.95,0.79,0.49,0.99,0.99,1,1,1,1,1,1,1,-0.09,1,1,0.99,1,0.99,1,0.99,0.99,1,1,-0.25,1,0.99,1,1,1,1,1,1,0.99,1,-0.88,1,1,1,1,1,1,1,1,1,0.99,-0.85,0.36,0.95,1,1,0.99,1,1,-0.58,0.57,0.9,-0.85,-0.85,-0.72,-0.11,-0.29,1,0.97,-0.03,0.62,0.2,-0.78,0.93,0.99,0.94,0.8,0.98,-0.36,0.98,0.74,0.89,0.93,0.62,0.76,1,0.27,0.4,0.3,0.27,0.63,0.97,1,0.9,0.96,1,1,0.99,0.98,1,0.97,-0.26,1,-0.46,0.67,0.99,0.84,1,0.83,0.99,1,0.9,0.99,0.95,0.54,0.56,0.37
Q114,-0.99,0.99,0.62,0.99,0.8,0.97,0.44,-0.39,-0.98,0.94,0.25,0.97,-0.89,0.95,-0.93,-0.82,0,-0.64,-1,0.66,0.26,1,1,0.7,1,1,1,-0.19,1,1,1,1,1,1,0.99,0.98,0.94,0.8,0.96,1,1,1,1,1,1,1,1,1,-0.87,1,0.99,1,1,1,1,1,1,1,1,-0.53,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0.93,1,1,0.99,1,1,1,-1,-0.91,0.96,1,1,0.98,1,1,-0.99,0.9,-0.98,-0.95,-1,-0.98,-0.92,-0.99,1,0.14,-1,-0.92,-0.74,-0.99,1,0.99,1,0.72,1,-0.99,-0.97,-0.68,0.93,1,0.95,0.99,0.99,0.9,-0.94,0.97,0.74,0.99,0.99,1,0.92,1,1,1,1,1,1,0.97,-0.05,1,-1,0.94,1,1,1,0.97,0.97,1,0.9,0.99,0.98,0.82,0.99,0.8
Q115,0.44,1,0.57,0.99,0.89,0.88,0.48,0.9,0.86,0.8,0.96,0.97,-0.02,0.92,-0.78,0.3,-0.64,0,0.41,-0.34,-0.56,1,1,0.95,0.9,0.77,0.95,0.94,0.87,0.43,0.93,0.96,0.93,0.96,1,0.94,1,0.98,0.79,1,1,1,1,0.99,1,1,1,1,0.98,1,1,1,1,0.98,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,0.99,1,0.83,1,1,1,0.99,1,0.99,0.92,0.91,0.99,0.97,0.79,0.92,0.82,1,1,0.99,0.96,1,0.75,0.96,-0.03,0.51,0.97,0.59,0.73,0.77,1,0.84,0.78,0.83,0.84,0.95,1,0.99,1,0.96,1,0.52,0.09,0.49,1,0.67,0.59,0.84,1,-0.66,0.24,0.54,0.22,0.96,0.85,1,0.98,0.99,1,0.99,1,1,1,0.98,0.58,1,0.18,1,1,0.98,1,0.93,1,0.99,0.97,0.99,0.95,0.82,0.96,0.99
Q116,-0.92,0.91,0.64,0.86,0.01,0.96,0.4,-0.18,-0.55,0.38,-0.58,0.7,-0.95,0.78,-0.87,-0.68,-1,0.41,0,-0.01,0.18,1,0.96,0.11,0.92,0.98,0.99,0.41,1,0.97,0.98,0.85,1,0.84,0.87,0.91,0.83,0.88,0.54,1,0.99,0.99,0.92,1,1,1,1,0.99,0.08,1,0.98,0.99,0.99,1,0.99,0.99,0.99,1,0.99,0.35,1,0.99,1,1,1,1,1,1,0.99,1,-0.97,1,1,1,1,0.98,1,0.98,0.63,0.98,0.93,-0.99,-0.46,0.67,1,0.99,0.94,0.99,1,-0.91,0.84,-0.64,-0.72,-0.93,-1,-0.87,-0.93,0.99,0.67,-0.99,-0.87,-0.71,-1,0.96,0.85,0.96,0.11,0.9,-0.99,-0.19,-0.39,0.92,0.96,0.86,0.93,0.97,0.21,-1,0.87,0.38,0.88,0.98,0.98,0.92,0.97,1,1,0.99,1,0.99,0.98,-0.89,0.99,-0.96,0.99,0.97,0.95,1,0.85,0.9,0.99,0.86,0.94,0.84,0.43,0.94,0.51
Q117,0.82,0.97,0.38,0.83,0.43,0.48,0.32,0.44,0.52,0.53,0.77,0.82,-0.44,0.32,-0.95,-0.63,0.66,-0.34,-0.01,0,-0.37,0.99,1,0.89,0.84,0.48,0.8,0.74,-0.03,0.05,0.85,0.87,0.92,0.13,0.68,0.89,0.96,0.27,-0.55,0.96,0.97,1,0.95,0.99,1,1,1,1,0.96,1,0.97,0.96,0.99,1,1,0.99,1,1,1,0.73,0.98,1,1,1,1,0.99,1,0.99,0.9,1,0.84,0.99,1,0.99,0.96,0.94,0.87,0.85,0.7,0.97,0.97,-0.11,-0.01,0.07,0.97,0.99,0.45,0.89,0.99,0.73,0.51,0.38,0.25,-0.12,-0.21,-0.15,0.83,1,0.87,0.15,0.47,0.82,0.72,0.84,0.7,0.91,0.82,0.83,0.59,0.11,0.54,0.94,0.91,0.15,-0.64,1,-0.13,-0.28,-0.39,-0.71,0.77,0.77,0.97,0.63,0.91,0.97,0.97,0.85,0.83,0.95,0.95,0.39,0.99,-0.45,0.93,0.96,0.63,0.81,0.34,0.96,1,0.74,0.95,0.96,0.16,0.82,0.27
Q118,0.82,0.87,0.8,0.71,0.56,0.76,0.87,0.84,0.92,0.84,0.34,0.73,0.44,0.58,-0.19,-0.09,0.26,-0.56,0.18,-0.37,0,0.99,0.99,0.92,0.94,0.93,0.99,0.52,0.9,0.84,0.96,0.75,0.99,0.89,0.96,0.85,0.71,0.86,0.76,0.97,0.99,1,0.99,1,1,1,1,1,0.98,1,0.96,0.99,1,0.95,0.98,0.99,0.98,1,1,0.91,0.87,1,1,1,1,1,1,1,0.99,0.96,0.94,0.95,1,0.98,0.97,0.99,1,0.82,0.92,1,0.99,0.51,-0.08,0.91,0.99,1,0.99,0.99,1,0.69,0.44,0.76,0.62,0.7,-0.02,0.45,0.73,1,-0.54,0.82,-0.55,0.8,0.71,0.7,0.45,0.64,0.71,0.99,0.71,0.73,0.13,0.89,0.66,0.46,0.63,1,0.24,0.41,-0.7,-0.83,0.74,0.71,1,0.83,0.79,0.99,0.98,0.33,0.94,0.94,0.73,0.38,0.99,0.25,1,0.98,0.84,0.98,0.94,0.91,0.99,0.5,1,0.74,-0.42,-0.19,0.28
Q12,1,-0.76,1,0.97,0.98,0.99,0.98,1,1,1,1,0.87,1,0.84,0.98,1,1,1,1,0.99,0.99,0,0.63,0.71,0.97,0.9,0.96,0.96,0.96,0.88,0.99,0.99,0.98,0.99,1,0.16,0.98,0.96,0.92,1,0.99,0.99,0.98,1,1,1,1,1,0.62,0.99,0.99,1,1,1,1,1,1,1,1,0.51,1,1,1,1,1,1,1,1,0.95,1,1,0.98,1,0.99,1,1,1,0.97,0.99,0.98,0.96,0.99,1,0.97,0.31,0.53,0.99,0.99,1,1,0.82,1,0.98,0.98,1,0.98,1,-0.98,0.99,0.99,0.99,0.99,1,0.76,0.94,0.98,1,0.56,1,0.96,0.99,1,0.78,0.97,1,-0.93,0.91,1,0.71,0.96,0.9,0.26,0.96,0.18,0.99,0.57,-0.82,0.26,0.57,0.13,-0.85,1,-0.99,1,0.6,0.99,-0.66,0.77,0.78,1,1,1,-0.33,1,1,0.99,0.98
Q13,1,0.57,1,0.98,0.99,1,0.99,0.98,1,0.99,1,0.87,0.95,0.92,1,0.98,1,1,0.96,1,0.99,0.63,0,0,0.99,0.99,0.97,0.83,1,0.95,0.98,0.97,1,0.97,0.98,0.97,0.96,0.89,0.97,1,1,0.92,0.94,0.99,1,0.98,1,0.87,0.95,0.98,0.99,0.97,0.97,0.93,0.95,1,0.99,1,0.91,0.97,0.95,0.42,1,0.99,0.91,0.99,0.96,0.97,0.78,0.94,0.95,0.68,0.98,0.99,0.99,1,1,0.95,1,1,1,0.96,0.86,1,0.86,0.82,0.94,0.97,0.97,0.98,0.52,1,0.97,1,0.93,0.99,0.98,-0.11,0.94,0.92,1,0.91,0.98,0.3,0.62,0.69,0.91,0.04,1,0.99,0.96,0.89,0.94,0.99,0.99,0.71,0.65,0.91,-0.52,1,0.5,0.13,0.12,0.92,0.84,0.17,0.21,0.97,0.81,0.93,0.75,0.95,0.95,0.96,0.96,0.47,0.85,0.67,0.31,0.77,0.48,0.95,0.47,0.91,1,0.98,0.99
Q14,0.84,-0.93,0.26,0.56,0.65,0.58,0.08,0.01,0.67,0.76,0.91,-0.12,-0.11,0.07,-0.09,-0.49,0.7,0.95,0.11,0.89,0.92,0.71,0,0,0.98,0.97,0.99,0.06,1,0.97,1,0.98,1,0.94,0.63,0.77,0.84,0.02,0.51,0.95,0.94,0.99,0.7,0.98,1,0.98,0.93,0.82,0.1,0.94,0.92,0.7,0.91,0.77,0.83,0.95,0.99,0.99,0.81,-0.61,0.9,0.91,0.99,1,0.93,0.67,0.99,1,0.79,0.98,0.07,0.98,1,0.99,1,0.99,0.99,0.83,1,0.98,0.98,-0.34,-0.68,0.98,0.84,-0.07,1,1,1,-0.67,-0.4,0.66,-0.27,-0.3,-0.24,-0.12,-0.21,0.59,0.93,-0.67,0.01,-0.3,-0.08,-0.12,-0.24,0.5,0.37,0.43,0.23,0.64,0.82,-0.03,0.95,0.85,0.9,0.63,0.73,-0.19,-0.29,0.59,0.05,0.92,0.87,0.56,0.81,0.94,-0.82,0.93,0.74,-0.06,0.61,0.64,0.03,0.15,-0.78,0.42,0,0.98,0.04,-0.56,0.99,0.54,0.18,0.99,0.64,0.83,0.17
Q147,0.98,0.99,0.98,1,0.92,0.95,0.97,0.98,0.98,0.9,0.98,0.94,1,0.91,0.98,0.98,1,0.9,0.92,0.84,0.94,0.97,0.99,0.98,0,-1,-0.99,1,-0.94,-1,-1,-0.44,-1,-0.78,0.89,0.87,0.9,1,0.87,1,0.89,0.99,0.87,0.98,1,1,0.99,0.86,1,0.9,0.94,0.99,1,1,1,1,1,1,0.99,1,1,0.99,0.94,0.97,0.96,0.6,0.94,0.95,0.11,1,1,1,0.99,0.55,0.52,0.45,-0.91,0.89,0.45,0.25,0.65,0.99,0.99,-0.03,0.92,1,0.81,-0.84,0.84,1,0.99,0.99,0.98,1,1,0.99,1,1,1,0.99,0.99,1,1,1,1,1,1,0.93,0.97,0.93,0.99,0.99,0.9,0.95,0.98,1,0.98,0.99,0.79,0.95,1,0.86,0.99,0.99,0.99,0.97,1,1,1,1,1,0.85,0.99,0.95,1,1,0.99,0.96,0.96,1,1,1,0.92,0.99,1,0.99,0.99
