,Q1,Q10,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q109,Q11,Q110,Q111,Q112,Q113,Q114,Q115,Q116,Q117,Q118,Q12,Q13,Q14,Q147,Q148,Q149,Q15,Q150,Q151,Q152,Q153,Q155,Q156,Q157,Q158,Q159,Q16,Q160,Q161,Q162,Q163,Q164,Q165,Q166,Q167,Q168,Q169,Q17,Q170,Q171,Q172,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q19,Q190,Q191,Q192,Q193,Q194,Q195,Q196,Q197,Q198,Q199,Q2,Q20,Q200,Q201,Q202,Q203,Q204,Q205,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q3,Q30,Q31,Q32,Q33,Q35,Q36,Q37,Q38,Q39,Q4,Q40,Q41,Q42,Q44,Q46,Q48,Q49,Q5,Q56,Q58,Q59,Q62,Q63,Q67,Q69,Q7,Q71,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q8,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q89,Q9,Q90,Q92,Q98,Q99
Q1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.98,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q10,1,0,1,1,1,0.3,1,1,1,1,1,0.15,1,1,1,1,1,1,1,1,1,0.77,0.56,-0.78,1,1,1,0.98,1,0.98,1,1,1,1,0.31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,0.57,1,1,1,1,1,1,1,1,0.73,1,1,1,1,1,1,1,1,1,1,1,1,1,0.79,1,1,0.96,1,1,1,1,0.81,1,1,1,1,1,1,0.99,1,1,0.95,1,1,0.89,0.93,0.81,1,0.79,1,1,1,0.86,1,1,1,0.59,1,1,1,1,1,1,1,-0.9,1,1,0.98,1,1,1,1,1,0.08,1,0.99,1,1,0.95,-0.71,0.66,1,1,0.85,1,1,1,1
Q100,1,1,0,0.75,0.89,-0.28,-0.82,0.7,0.97,0.94,1,1,1,0.82,0.89,1,1,1,1,1,0.99,1,1,1,1,0.99,0.99,1,1,1,1,1,1,0.98,0.98,0.99,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,1,1,1,0.83,-0.15
Q101,1,1,0.75,0,1,0.06,-0.07,0.98,0.98,0.99,1,1,1,0.87,0.94,1,0.99,0.98,1,0.99,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,0.99,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,1,1,0.98,0.74,0.4
Q102,1,1,0.89,1,0,0.82,0.73,-0.64,0.82,-0.88,0.64,1,0.99,0.83,-0.27,0.63,0.9,0.97,0.79,0.96,0.12,1,1,1,1,0.99,0.97,0.96,1,1,1,1,1,0.98,0.98,1,0.74,0.95,1,1,1,1,1,1,1,1,1,1,0.86,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.83,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,0.99,0.97,0.99,-0.05
Q103,1,0.3,-0.28,0.06,0.82,0,-0.76,0.76,0.98,0.49,0.83,0.84,0.99,-0.63,-0.19,0.46,0.24,0.03,0.98,-0.71,0.59,0.94,0.9,0.98,0.98,0.95,0.88,0.99,0.79,1,1,1,0.99,0.95,0.69,-0.24,-0.02,0.82,1,1,0.99,1,1,0.96,1,1,1,0.97,0.88,1,1,1,1,1,1,1,1,1,1,0.58,1,1,1,1,0.99,1,1,1,0.79,1,1,1,1,1,1,1,1,0.99,1,1,1,0.98,0.64,1,1,0.99,1,1,1,0.99,0.57,1,1,0.86,0.99,0.99,0.99,0.98,0.57,1,0.84,1,0.95,0.68,0.07,-0.01,0.95,-0.2,1,0.99,0.98,0.43,0.81,0.95,0.98,0.83,0.75,1,0.82,1,0.13,0.92,1,0.45,1,0.69,0.42,0.95,1,0.99,0.45,1,0.91,1,0.96,0.55,0.95,0.94,-0.12,0.89,1,-0.99,0.78,-0.16,-0.94,-0.54,0.36
Q104,1,1,-0.82,-0.07,0.73,-0.76,0,0.36,0.9,0.83,0.99,1,1,0.59,0.25,0.99,0.99,0.98,0.99,0.99,0.82,1,1,1,1,1,0.96,1,0.97,0.99,1,1,1,0.99,0.99,0.56,0.82,0.99,1,1,1,1,1,1,1,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,0.91,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,0.99,1,1,1,1,1,1,1,1,1,1,0.74,1,1,1,0.94,0.99,1,1,1,0.99,1,1,1,1,1,1,1,1,0.99,1,0.99,0.99,1,1,1,0.76,1,1,0.93,-0.61,-0.95
Q105,1,1,0.7,0.98,-0.64,0.76,0.36,0,0.77,-0.6,0.86,1,1,0.97,0.44,0.74,1,1,0.9,0.99,0.68,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.93,1,1,1,1,1,1,1,1,1,1,0.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39
Q106,1,1,0.97,0.98,0.82,0.98,0.9,0.77,0,0.6,0.13,1,1,0.97,0.44,0.71,0.21,-0.21,-0.06,0.94,-0.61,1,1,1,1,0.99,0.97,0.95,1,1,0.97,0.79,1,1,1,1,0.99,0.96,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,0.97,1,1,1,0.95,1,1,0.81,-0.49,1,1,1,0.54,1,1,1,1,1,1,1,1,1,0.8,0.95,1,0.98,1,1,1,1,1,1,1,1,1,1,1,0.92,1,0.93,1,1,1,1,1,1,1,0.99,1,1,0.9,1,0.83
Q107,1,1,0.94,0.99,-0.88,0.49,0.83,-0.6,0.6,0,0.11,1,1,0.8,-0.77,0.12,0.97,0.9,0.73,0.91,-0.01,1,1,1,1,1,0.98,0.97,1,1,1,1,1,0.99,0.99,0.99,0.96,0.96,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,1,0.85,1,0.99,1,0.97,1,1,1,1,1,1,1,1,1,0.16,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,0.96,1,0.99,0.96,0.96,0.11
Q109,1,1,1,1,0.64,0.83,0.99,0.86,0.13,0.11,0,1,1,0.99,0.5,0.66,0.74,0.84,-0.26,0.99,-0.26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,1,1,1,0.18,1,1,1,1,1,1,1,1,1,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.99,1,1,0.99,0.98,0.74
Q11,1,0.15,1,1,1,0.84,1,1,1,1,1,0,0.87,1,1,1,1,1,1,1,1,0.37,0.74,0.26,1,1,1,1,1,0.99,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,0.91,1,1,1,1,1,1,1,1,1,1,1,1,1,0.78,1,1,0.96,0.98,1,1,1,0.12,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.99,0.12,1,0.99,1,1,1,0.58,1,1,1,0.95,1,1,1,1,1,1,1,-0.8,1,1,0.93,0.97,1,1,1,1,0.9,1,1,1,1,0.99,0.1,0.43,1,1,1,1,1,1,1
Q110,1,1,1,1,0.99,0.99,1,1,1,1,1,0.87,0,1,1,1,0.97,1,1,1,1,1,1,1,1,0.99,0.99,1,0.86,1,1,1,0.99,0.98,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,0.47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1
Q111,1,1,0.82,0.87,0.83,-0.63,0.59,0.97,0.97,0.8,0.99,1,1,0,0.38,0.98,0.36,0.37,1,0.72,0.76,1,1,1,0.99,0.95,0.94,1,0.89,0.97,1,1,0.99,0.94,0.98,0.11,0.58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.11,1,0.98,-0.11,-0.12,0.81
Q112,1,1,0.89,0.94,-0.27,-0.19,0.25,0.44,0.44,-0.77,0.5,1,1,0.38,0,-0.35,0.88,-0.3,0.92,0.79,-0.8,1,1,0.99,1,0.99,0.63,0.99,0.88,0.95,0.99,1,0.99,0.95,1,0.92,0.91,0.99,1,1,1,1,1,1,1,1,1,1,0.74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46,1,0.99,0.68,0.86,-0.62
Q113,1,1,1,1,0.63,0.46,0.99,0.74,0.71,0.12,0.66,1,1,0.98,-0.35,0,0.97,0.68,0.83,-0.41,-0.1,1,1,1,1,1,0.97,0.99,0.94,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,0.98,1,1,1,0.99,1,1,1,1,1,1,0.64,1,1,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,0.92,0.99,0.81
Q114,1,1,1,0.99,0.9,0.24,0.99,1,0.21,0.97,0.74,1,0.97,0.36,0.88,0.97,0,0.09,0.69,0.9,0.4,1,1,1,1,0.96,0.97,1,0.91,1,0.99,1,0.99,1,1,0.97,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.43,1,0.99,-0.61,0.51,0.84
Q115,1,1,1,0.98,0.97,0.03,0.98,1,-0.21,0.9,0.84,1,1,0.37,-0.3,0.68,0.09,0,0.9,0.25,-0.71,1,1,1,1,0.97,0.92,1,0.92,1,0.98,0.94,0.99,0.99,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0.69,1,1,1,1,1,1,1,1,1,1,1,0.87,1,1,1,1,1,1,1,1,1,1,1,1,0.57,1,1,-0.05,0.55,0.88
Q116,1,1,1,1,0.79,0.98,0.99,0.9,-0.06,0.73,-0.26,1,1,1,0.92,0.83,0.69,0.9,0,1,-0.76,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,-0.08,1,1,1,0.81,1,1,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.87
Q117,1,1,1,0.99,0.96,-0.71,0.99,0.99,0.94,0.91,0.99,1,1,0.72,0.79,-0.41,0.9,0.25,1,0,0.78,1,1,0.99,1,0.99,0.93,1,0.79,1,1,1,1,0.98,1,0.97,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,0.97,1,1,0.91,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,0.94,1,0.97,0.87,0.92,0.99
Q118,1,1,0.99,0.98,0.12,0.59,0.82,0.68,-0.61,-0.01,-0.26,1,1,0.76,-0.8,-0.1,0.4,-0.71,-0.76,0.78,0,1,1,1,1,0.99,0.64,1,0.96,0.99,0.98,1,0.99,0.97,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.56,1,1,1,0.99,1,1,1,1,1,1,1,1,1,-0.43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,0.9,0.88,0.17
Q12,1,0.77,1,1,1,0.94,1,1,1,1,1,0.37,1,1,1,1,1,1,1,1,1,0,0.71,0.61,1,1,1,1,1,0.96,1,1,1,1,0.99,0.96,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,1,1,1,1,1,1,1,1,0.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93,1,1,1,1,0.7,1,1,1,1,1,1,0.92,1,1,1,1,1,1,0.98,-0.97,1,0.94,1,1,1,0.96,1,1,1,-0.15,1,1,1,1,1,1,1,-1,1,0.99,0.95,1,1,1,1,1,0.75,1,1,1,1,0.98,0.52,0.57,1,1,1,1,1,1,1
Q13,1,0.56,1,1,1,0.9,1,1,1,1,1,0.74,1,1,1,1,1,1,1,1,1,0.71,0,0.87,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,0.48,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,0.69,1,1,1,1,0.47,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.51,1,0.96,1,1,1,0.3,1,1,1,0.94,1,1,1,1,1,1,1,0.74,1,0.99,0.73,1,1,1,0.98,1,0.99,1,1,1,1,1,0.37,0.54,1,1,1,1,1,1,1
Q14,0.99,-0.78,1,1,1,0.98,1,1,1,1,1,0.26,1,1,0.99,1,1,1,1,0.99,1,0.61,0.87,0,1,1,1,0.87,1,0.88,1,1,1,1,-0.79,0.96,0.88,0.91,1,1,0.95,1,1,1,1,1,1,0.81,0.99,0.81,1,1,1,1,1,1,1,0.89,1,0.41,1,1,1,1,0.99,1,1,1,0.94,1,1,1,1,1,1,1,0.98,1,1,1,1,1,0.88,1,1,0.77,1,1,1,0.91,0.72,1,0.99,0.87,0.92,0.96,0.64,0.93,1,0.92,0.97,0.9,0.97,0.41,0.76,0.63,0.98,0.85,1,0.93,0.99,0.74,1,1,1,0.13,1,1,0.6,1,0.98,0.99,1,-0.08,1,0.98,0.99,0.97,1,0.98,0.99,1,-0.1,1,0.98,0.95,1,0.35,0.4,0.58,0.97,1,0.8,0.97,1,1,1
Q147,1,1,1,1,1,0.98,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,0,0.92,0.63,1,0.9,0.93,1,0.99,0.89,0.99,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q148,1,1,0.99,1,0.99,0.95,1,1,0.99,1,1,1,0.99,0.95,0.99,1,0.96,0.97,1,0.99,0.99,1,1,1,0.92,0,0.57,1,0.21,0.87,1,0.98,-0.99,0.63,1,0.99,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,0.97,1,1
Q149,1,1,0.99,1,0.97,0.88,0.96,1,0.97,0.98,1,1,0.99,0.94,0.63,0.97,0.97,0.92,1,0.93,0.64,1,1,1,0.63,0.57,0,1,-0.46,-0.86,0.99,0.98,0.49,0.59,1,0.91,0.84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,0.98,0.99,0.93
Q15,1,0.98,1,1,0.96,0.99,1,0.99,0.95,0.97,1,1,1,1,0.99,0.99,1,1,0.99,1,1,1,1,0.87,1,1,1,0,1,1,1,1,1,1,1,1,1,-0.87,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.93,0.99,1,1,1,0.96,1,0.95,1,1,0.94,1,0.99,0.8,1,1,1,0.99,1,1,0.99,1,0.98,1,1,1,1,0.79,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,0.96,1,1,1,0.97
Q150,1,1,1,1,1,0.79,0.97,1,1,1,1,1,0.86,0.89,0.88,0.94,0.91,0.92,1,0.79,0.96,1,1,1,0.9,0.21,-0.46,1,0,-0.18,0.99,0.99,-0.05,0.42,1,0.92,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,0.94,1,1,0.86,0.99,0.99
Q151,1,0.98,1,1,1,1,0.99,1,1,1,1,0.99,1,0.97,0.95,1,1,1,1,1,0.99,0.96,1,0.88,0.93,0.87,-0.86,1,-0.18,0,1,1,0.81,0.85,0.94,0.98,0.88,1,1,1,1,1,1,1,1,1,0.98,1,1,0.99,1,1,1,1,1,1,1,1,1,0.92,1,1,1,1,1,1,1,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,1,1,0.95,1,1,1,0.98,1,1,1,1,1,1,1,1,1,0.98,1,1,1,0.99,1,0.99,1,0.94,0.99,1,0.97,1,1,1,1,0.98,1,1,1,0.98,0.98,1,1,1,0.68,1,1,1,1,0.82,0.89,1,1,0.99,1,1,1,1,1
Q152,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,0.99,1,0.99,0.98,1,1,0.98,1,1,1,1,1,0.99,1,0.99,1,0,0.45,0.95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,1,1,1,0.99,1,0.86,1,0.91,1,0.92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q153,1,1,1,1,1,1,1,1,0.79,1,1,1,1,1,1,1,1,0.94,1,1,1,1,1,1,0.99,0.98,0.98,1,0.99,1,0.45,0,0.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92,1,1,1,1,0.99,0.99,1,0.67,1,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Q155,1,1,1,1,1,0.99,1,1,1,1,1,1,0.99,0.99,0.99,1,0.99,0.99,1,1,0.99,1,1,1,0.89,-0.99,0.49,1,-0.05,0.81,0.95,0.67,0,0.86,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1
Q156,1,1,0.98,1,0.98,0.95,0.99,1,1,0.99,1,1,0.98,0.94,0.95,1,1,0.99,1,0.98,0.97,1,1,1,0.99,0.63,0.59,1,0.42,0.85,1,1,0.86,0,0.9,0.99,0.87,1,1,1,1,0.96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,0.93,1,1,1,1,0.09,1,1,1,1,1,1,1,1,1,1,0.99,1,1,0.93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,1,1,0.97,1,0.99
Q157,1,0.31,0.98,1,0.98,0.69,0.99,1,1,0.99,1,0.97,1,0.98,1,1,1,1,1,1,1,0.99,0.99,-0.79,1,1,1,1,1,0.94,1,1,1,0.9,0,0.96,0.55,1,1,1,0.7,0.99,1,0.99,1,1,1,0.86,1,0.91,0.98,1,1,1,1,1,1,0.94,1,0.89,1,1,1,0.98,1,1,1,1,-0.11,0.98,1,0.99,0.9,0.99,1,1,1,1,1,1,1,1,1,1,1,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66,0.79,0.95,1,0.99,1,1,1,0.99,1,1,1,0.88,1,1,0.99,1,1,1,1,0.89,1,1,1,1,1,1,0.99,1,0.96,1,1,0.99,1,0.8,0.77,0.7,1,1,0.99,0.96,1,1,1
Q158,1,1,0.99,0.92,1,-0.24,0.56,1,1,0.99,1,1,1,0.11,0.92,1,0.97,0.98,1,0.97,1,0.96,1,0.96,1,0.99,0.91,1,0.92,0.98,1,1,1,0.99,0.96,0,-0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91,1,1,1,1,1,1,1,1,0.69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,0.98,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,1,1,1,1,1,0.7,1,0.99,0.86,0.27,0.52
Q159,1,1,0.84,0.99,0.74,-0.02,0.82,1,0.99,0.96,1,1,0.99,0.58,0.91,1,0.95,1,1,0.99,0.99,0.99,1,0.88,0.99,0.94,0.84,1,0.94,0.88,1,1,0.99,0.87,0.55,-0.1,0,1,0.99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77,1,1,1,1,1,1,1,1,0.73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99,0.99,1,1,1,1,1,1,1,1,1,1,1,0.99,1,1,1,1,1,1,0.98,1,1,1,1,1,1,1,1,1,1,1,1,1,0.96,0.99,0.99,1,0.6,1,0.99,0.97,0.87,0.65
