OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_2390	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_subtenuis
ASV_6422	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_6862	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1859	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_neoamblicephalus
ASV_2106	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_5061	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_5593	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3406	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_1980	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_2573	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2962	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_vulgaris
ASV_3755	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2077	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_2315	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_2926	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_1970	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1908	Eukaryota	Metazoa	Craniata	Craniata_X	Mammalia	Unassigned	Unassigned
ASV_2234	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Odontolaimus	Odontolaimus_sp.
ASV_3857	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_1842	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_6727	Eukaryota	Metazoa	Nematoda	Chromadorea	Haliplectoidea	Rhabdolaimus	Rhabdolaimus_terrestris
ASV_4034	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_4963	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_6634	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_1678	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Heterodera	Unassigned
ASV_2691	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3911	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_5946	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_2951	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_facultativus
ASV_3237	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_4562	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Diphtherophora	Diphtherophora_obesus
ASV_6065	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Unassigned	Unassigned
ASV_3206	Eukaryota	Metazoa	Arthropoda	Hexapoda	Collembola	Folsomia	Folsomia_candida
ASV_3262	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Acroricnus	Acroricnus_ambulator
ASV_3603	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_3848	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchus	Unassigned
ASV_4297	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Irantylenchus	Irantylenchus_vicinus
ASV_5097	Eukaryota	Metazoa	Arthropoda	Hexapoda	Collembola	Hypogastrura	Hypogastrura_dolsana
ASV_5669	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_3561	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_3748	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Cervidellus	Cervidellus_sp.
ASV_2333	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5833	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2026	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_5390	Eukaryota	Metazoa	Nematoda	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3447	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_4467	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Unassigned	Unassigned
ASV_5144	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2136	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Hemicriconemoides	Hemicriconemoides_sp.
ASV_3130	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Laimaphelenchus	Laimaphelenchus_heidelbergi
ASV_1971	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3124	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Globodera	Globodera_artemisiae
ASV_4148	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_5091	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Harmonia	Harmonia_axyridis
ASV_5232	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Unassigned	Unassigned
ASV_3094	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5758	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Anaplectus	Anaplectus_sp.
ASV_4221	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Unassigned
ASV_1737	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_subtenuis
ASV_2117	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2338	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5178	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2771	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Unassigned	Unassigned
ASV_3195	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3969	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_6308	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Anaplectus	Anaplectus_sp.
ASV_2226	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_2402	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Robustodorus	Robustodorus_megadorus
ASV_4464	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3269	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Tardigrada_XXX	Tardigrada_XXX_sp.
ASV_4886	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_6797	Eukaryota	Metazoa	Annelida	Annelida_X	Annelida_XX	Unassigned	Unassigned
ASV_6822	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2707	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3074	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_3772	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Unassigned	Unassigned
ASV_4304	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4575	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4727	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2422	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_6008	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Malenchus	Malenchus_andrassyi
ASV_2935	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Panagrolaimus	Panagrolaimus_sp.
ASV_4015	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2233	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Panagrolaimus	Panagrolaimus_sp.
ASV_2507	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3977	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Clavicaudoides	Clavicaudoides_sp.
ASV_2006	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_2947	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_3204	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paraphelenchus	Paraphelenchus_acontioides
ASV_3385	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6624	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Haliplectus	Haliplectus_sp.
ASV_2752	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Clavicaudoides	Clavicaudoides_sp.
ASV_6518	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Irantylenchus	Irantylenchus_vicinus
ASV_2985	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_7101	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_2080	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2485	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_3967	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5617	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_4995	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Boleodorus	Boleodorus_thylactus
ASV_6057	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_2406	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Deladenus	Deladenus_sp.
ASV_3412	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_3579	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Howardula	Howardula_phyllotretae
ASV_3769	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_5911	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_3420	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4140	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
ASV_3064	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6372	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_3602	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_subtenuis
ASV_3604	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_3890	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4641	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_4749	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4761	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5649	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_6341	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2877	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_2981	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_6015	Eukaryota	Metazoa	Nematoda	Unassigned	Unassigned	Unassigned	Unassigned
ASV_4370	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchus	Unassigned
ASV_6743	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_5175	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_brevicauda
ASV_2699	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_3231	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_3903	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_4078	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3041	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Bitylenchus	Bitylenchus_dubius
ASV_4132	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_4651	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_5987	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Prodesmodora	Prodesmodora_circulata
ASV_2976	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Plectus	Plectus_murrayi
ASV_3364	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Stigmalychus	Stigmalychus_sp.
ASV_3372	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_3897	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6682	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_2942	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_4322	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Neopsilenchus	Neopsilenchus_magnidens
ASV_4360	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_4930	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_neoamblicephalus
ASV_2167	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_2609	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_4767	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_6677	Eukaryota	Metazoa	Tardigrada	Tardigrada_X	Tardigrada_XX	Unassigned	Unassigned
ASV_3653	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_4764	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Tylenchorhynchus	Tylenchorhynchus_teeni
ASV_5241	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_destructor
ASV_4654	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_5376	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_5504	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3482	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_vulgaris
ASV_4011	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Alaimus	Alaimus_sp.
ASV_3368	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_6719	Eukaryota	Metazoa	Nematoda	Unassigned	Unassigned	Unassigned	Unassigned
ASV_3077	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchus	Aphelenchus_avenae
ASV_4721	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5011	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_vulgaris
ASV_5381	Eukaryota	Metazoa	Arthropoda	Crustacea	Ostracoda	Unassigned	Unassigned
ASV_5561	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_5567	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_7130	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3271	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_4778	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_6292	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_vulgaris
ASV_6342	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_discrepans
ASV_6161	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_misellus
ASV_2838	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4402	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_4466	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Clavicaudoides	Clavicaudoides_sp.
ASV_5723	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Tectocepheus	Tectocepheus_velatus
ASV_5756	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6984	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_2694	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_4160	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Barynotus	Barynotus_moerens
ASV_4461	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5971	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Alaimus	Alaimus_sp.
ASV_6844	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Helicotylenchus	Unassigned
ASV_3175	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_4617	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_2940	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_2963	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_3069	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Ditylenchus_sp.
ASV_3611	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ditylenchus	Unassigned
ASV_3073	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3845	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Malenchus	Unassigned
ASV_3514	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3909	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ogma	Ogma_menzeli
ASV_4785	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_3781	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Malenchus	Unassigned
ASV_4840	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Unassigned	Unassigned
ASV_4992	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5042	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_6302	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Unassigned
ASV_6757	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Tylencholaimus	Tylencholaimus_parvus
ASV_3308	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6678	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Unassigned	Unassigned
ASV_3232	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3732	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Malenchus	Malenchus_andrassyi
ASV_4799	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4812	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Unassigned
ASV_7124	Eukaryota	Metazoa	Arthropoda	Hexapoda	Insecta	Unassigned	Unassigned
ASV_2501	Eukaryota	Metazoa	Arthropoda	Hexapoda	Collembola	Folsomia	Folsomia_candida
ASV_3277	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_4453	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_5959	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3272	Eukaryota	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_5775	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_chilensis
ASV_6268	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3891	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Tylenchus	Tylenchus_naranensis
ASV_5856	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_7044	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Tylencholaimus	Tylencholaimus_mirabilis
ASV_7057	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enchodelus	Enchodelus_veletensis
ASV_2920	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Stigmalychus	Stigmalychus_sp.
ASV_5358	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Isolaimium	Unassigned
ASV_6122	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Howardula	Howardula_phyllotretae
ASV_2432	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Globodera	Unassigned
ASV_3464	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4405	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4317	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_5429	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Aphelenchoides	Aphelenchoides_sp.
ASV_5619	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_6030	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Stigmalychus	Stigmalychus_sp.
ASV_3276	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3778	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
ASV_5994	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Alaimus	Alaimus_sp.
ASV_6419	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Enoplognatha	Enoplognatha_margarita
ASV_3724	Eukaryota	Metazoa	Arthropoda	Chelicerata	Arachnida	Oribatula	Oribatula_tibialis
ASV_4681	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Unassigned	Unassigned
ASV_5453	Eukaryota	Metazoa	Nematoda	Enoplea	Enoplea_X	Enoplea_XX	Enoplea_XX_sp.
ASV_3638	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3435	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Ottolenchus	Ottolenchus_longiurus
ASV_4326	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_4392	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_5888	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3193	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Unassigned	Unassigned
ASV_3812	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Paratylenchus	Paratylenchus_sp.
ASV_5391	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Filenchus	Filenchus_sp.
ASV_2795	Eukaryota	Metazoa	Nematoda	Chromadorea	Chromadorea_X	Chromadorea_XX	Chromadorea_XX_sp.
